,Unnamed: 0,Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),2/12/2019,1/1/2020,3/2/2020,2/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,3/8/2020,1/9/2020,1/10/2020,2/11/2020,ratio_yearvar_meanprice,performance category,Value category,performance category_2
3784,3784,BG AV Equity,BAWAG GROUP AG,3956362496,3799,Financial,Vienna,AUSTRIA,AT,4.454545498,48.1,18.98,3/18/2020,2/21/2020,2.87,39.85,45.53,42.6,44.23,25.78,34.08,33.06,35.01,36.45,37.71,35.23,36.07,0.784201077,pos_performers,Low Value,moderate_positive_performance
3785,3785,1138 HK Equity,COSCO SHIP ENG-H,3955382272,3800,Industrial,Hong Kong,CHINA,CN,4.875,0.69,0.38,11/3/2020,4/21/2020,4.83,0.41,0.47,0.42,0.41,0.53,0.66,0.51,0.45,0.45,0.45,0.41,0.39,0.669064748,pos_performers,Low Value,moderate_positive_performance
3786,3786,068760 KS Equity,CELLTRION PHARM,3951952896,3801,"Consumer, Non-cyclical",KOSDAQ,SOUTH KOREA,KR,,119.75,23.55,3/19/2020,6/23/2020,256.54,28.94,34.43,35.2,34.08,52.94,57.67,92.3,100.73,99.04,95.22,97.49,97.56,1.398255814,pos_performers,Low Value,Very_high_positive_performance
3787,3787,CCMP US Equity,CMC MATERIALS IN,3951516416,3802,Technology,NASDAQ GS,UNITED STATES,US,3,174.87,85.26,3/18/2020,8/11/2020,8.9,132.18,144.32,148.89,145.35,101.85,119.55,143.5,133.39,153.75,155.35,145.99,146.51,0.643661373,pos_performers,Low Value,moderate_positive_performance
3788,3788,LAZ US Equity,LAZARD LTD-CL A,3951302400,3803,Financial,New York,UNITED STATES,BM,3.5,44.95,20.94,3/23/2020,1/16/2020,2.5,38.77,39.96,41.31,37.95,22.47,25.31,27.67,28.18,30.5,32.12,33.1,35.2,0.733988893,pos_performers,Low Value,moderate_positive_performance
3789,3789,220 HK Equity,UNI-PRESIDENT CH,3950321664,3804,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.041666508,1.15,0.79,3/19/2020,2/13/2020,-2.84,1.01,1.05,1.04,1.05,0.94,1.01,1.04,1,1.07,0.93,0.91,0.86,0.362720403,neg_performers,Low Value,moderate_negative_performance
3790,3790,300168 CH Equity,WONDERS INFORM-A,3948713984,3805,Technology,Shenzhen,CHINA,CN,4.599999905,4.41,1.82,2/4/2020,8/25/2020,20.03,2.31,2.22,1.99,3.13,2.83,3.07,2.84,3,3.94,3.87,3.52,3.25,0.864053378,pos_performers,Low Value,high_positive_performance
3791,3791,6481 JP Equity,THK CO LTD,3946419968,3806,Industrial,Tokyo,JAPAN,JP,3.823529482,29.96,16.04,3/13/2020,1/17/2020,2.44,28.61,27.32,25.99,22.65,19.71,23.69,26.64,24.74,23.07,23.64,24.91,26.69,0.561177182,pos_performers,Low Value,moderate_positive_performance
3792,3792,600271 CH Equity,AISINO CORP-A,3940849152,3807,Technology,Shanghai,CHINA,CN,4.599999905,3.69,2,11/3/2020,2/27/2020,-33.08,2.94,3.33,2.94,3.51,2.68,2.43,2.31,2.31,2.63,2.65,2.32,2.09,0.630989421,neg_performers,Low Value,high_negative_performance
3793,3793,6460 JP Equity,SEGA SAMMY HOLD,3939879168,3808,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.857142925,15.34,10.47,3/17/2020,2/21/2020,-3.33,14.54,14.57,13.61,13.51,12.18,12.13,12.97,12.01,11.41,11.53,12.11,12.6,0.381536854,neg_performers,Low Value,moderate_negative_performance
3794,3794,SLGN US Equity,SILGAN HOLDINGS,3935793152,3809,Industrial,NASDAQ GS,UNITED STATES,US,3.833333254,40.44,24.65,3/24/2020,10/12/2020,12.7,30.45,31.08,31.12,30.36,28.79,33.89,33.19,32.55,38.03,38.15,36.72,34.77,0.474768229,pos_performers,Low Value,moderate_positive_performance
3795,3795,002572 CH Equity,SUOFEIYA HOME-A,3935364608,3810,"Consumer, Cyclical",Shenzhen,CHINA,CN,4.931034565,4.73,2.28,3/23/2020,11/9/2020,68.74,2.49,3.01,2.52,2.83,2.5,2.67,3.62,3.5,3.41,4.02,3.88,4.29,0.758905524,pos_performers,Low Value,high_positive_performance
3796,3796,NEOG US Equity,NEOGEN CORP,3935119360,3811,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.5,82.06,48.91,3/17/2020,8/10/2020,13.4,66.45,65.26,68.1,62.72,61.6,61.02,71.83,76.55,77.46,75.86,78.8,68.83,0.476704055,pos_performers,Low Value,moderate_positive_performance
3797,3797,PEO PW Equity,PEKAO,3934904320,3812,Financial,Warsaw,POLAND,PL,4.550000191,28.3,10.28,10/29/2020,1/13/2020,-46.1,25.78,26.48,25.75,23.05,12.85,12.5,13.41,13.52,13.54,13.84,13.05,10.98,1.056117216,neg_performers,Low Value,high_negative_performance
3798,3798,1551 HK Equity,GUANGZHOU RURA-H,3934795520,3813,Financial,Hong Kong,CHINA,CN,,0.48,0.39,8/12/2020,11/20/2019,-8.28,0.47,0.47,0.45,0.46,0.42,0.47,0.45,0.44,0.43,0.44,0.39,0.41,0.203773585,neg_performers,Low Value,moderate_negative_performance
3799,3799,3037 TT Equity,UNIMICRON TECH,3934322688,3814,Industrial,Taiwan,TAIWAN,TW,3.875,3.21,0.78,3/19/2020,8/13/2020,58.39,1.45,1.41,1.21,1.3,1.05,1.44,1.47,1.67,2.15,2.63,2.56,2.28,1.414161009,pos_performers,Low Value,high_positive_performance
3800,3800,300747 CH Equity,WUHAN RAYCUS F-A,3931426048,3815,Industrial,Shenzhen,CHINA,CN,4.521739006,13.95,7.19,3/30/2020,11/16/2020,35.73,9.69,11.28,8.71,9.31,7.31,8.71,9.67,10.01,10.4,11.36,9.16,11.31,0.693807732,pos_performers,Low Value,high_positive_performance
3801,3801,LHM MC Equity,LAFARGEHOLCIM MA,3931200512,3816,Industrial,Casablanca,MOROCCO,MA,3,203.26,112.2,4/24/2020,1/23/2020,-7.27,181.71,193.38,199.15,203.01,127.16,123.18,141.2,142.21,149.64,150.09,143.73,154.26,0.572488369,neg_performers,Low Value,moderate_negative_performance
3802,3802,POR US Equity,PORTLAND GENERAL,3930410752,3817,Utilities,New York,UNITED STATES,US,3.5,63.08,31.96,9/10/2020,2/21/2020,-21.18,55.03,55.79,61.41,57.34,47.17,44.61,46.52,42.53,42.33,37.17,35.98,39.56,0.660441426,neg_performers,Low Value,high_negative_performance
3803,3803,839 HK Equity,CHINA EDUCATION,3921950720,3818,"Consumer, Non-cyclical",Hong Kong,HONG KONG,KY,4.827586174,2.23,1.15,3/23/2020,8/10/2020,43.29,1.32,1.31,1.24,1.41,1.34,1.68,1.75,1.61,1.87,2,1.83,1.66,0.681388013,pos_performers,Low Value,high_positive_performance
3804,3804,2866 HK Equity,COSCO SHIP DEV-H,3921569536,3819,Industrial,Hong Kong,CHINA,CN,5,0.17,0.09,3/23/2020,11/10/2020,50.65,0.11,0.12,0.1,0.13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.75,pos_performers,Low Value,high_positive_performance
3805,3805,FGEN US Equity,FIBROGEN INC,3920741632,3820,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.799999952,51.56,22.65,3/19/2020,9/3/2020,8.29,44,42.89,43.37,43.15,32.79,34.98,33.65,42.13,42.42,44.75,40.97,39.2,0.716332852,pos_performers,Low Value,moderate_positive_performance
3806,3806,QRTEA US Equity,QURATE RETAIL-A,3919178752,3821,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.857142925,9.51,2.14,3/16/2020,11/16/2020,56.07,6.68,6,5.88,4.63,4.21,5.55,6.15,6.89,7.79,7.46,7.32,6.83,1.173099881,pos_performers,Low Value,high_positive_performance
3807,3807,LSG NO Equity,LEROY SEAFOOD GR,3918698240,3822,"Consumer, Non-cyclical",Oslo,NORWAY,NO,4.833333492,6.93,4.15,10/30/2020,2/25/2020,5.37,6.35,6.63,6.38,6.12,5.15,5.26,5.66,6.06,5.94,6.36,5.71,4.8,0.473729054,pos_performers,Low Value,moderate_positive_performance
3808,3808,4527 JP Equity,ROHTO PHARM,3918160384,3823,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.428571224,35.26,23.01,3/13/2020,9/18/2020,-3.83,32.14,30.56,28.3,27.82,26.48,29.45,30.81,30.44,31.25,31.88,32.73,31.43,0.404635415,neg_performers,Low Value,moderate_negative_performance
3809,3809,8953 JP Equity,JAPAN RETAIL FUN,3916345856,3824,Financial,Tokyo,JAPAN,JP,3.75,2320.2,880.58,3/19/2020,11/27/2019,-32.13,2276.23,2147.26,2123.86,1869.9,1053.42,1093.84,1315.3,1258.61,1198.04,1432.75,1538.61,1457.32,0.920613435,neg_performers,Low Value,high_negative_performance
3810,3810,HFC US Equity,HOLLYFRONTIER CO,3915957248,3825,Energy,New York,UNITED STATES,US,3.526315689,53.87,16.81,10/29/2020,11/18/2019,-54.49,52.72,50.71,43.14,34.04,21.73,30.32,31.14,27.71,26.67,23.96,18.94,19.22,1.169392585,neg_performers,Low Value,high_negative_performance
3811,3811,900923 CH Equity,SHANG BAILIAN -B,3915442176,3826,"Consumer, Non-cyclical",Shanghai,CHINA,CN,3,1.26,0.59,5/13/2020,7/10/2020,1.09,0.82,0.85,0.74,0.73,0.7,0.71,0.67,0.75,1.01,0.95,0.96,0.87,0.823770492,pos_performers,Low Value,moderate_positive_performance
3812,3812,2888 TT Equity,SHIN KONG FNCL,3915290624,3827,Financial,Taiwan,TAIWAN,TW,3,0.35,0.22,3/19/2020,12/18/2019,-10.4,0.33,0.35,0.32,0.3,0.25,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.440677966,neg_performers,Low Value,moderate_negative_performance
3813,3813,RHM GR Equity,RHEINMETALL AG,3915098112,3828,"Consumer, Cyclical",Xetra,GERMANY,DE,4.904761791,121.15,46.19,3/19/2020,1/20/2020,-24.1,105.9,114.83,107.98,96.15,63.32,67.03,82.72,86.51,95.92,91.18,90.3,74.05,0.836070602,neg_performers,Low Value,high_negative_performance
3814,3814,HHC US Equity,HOWARD HUGHE,3913798912,3829,Financial,New York,UNITED STATES,US,4.75,129.74,35.1,3/23/2020,2/20/2020,-33.21,115,126.8,121.91,110.34,46.82,52,51.47,51.43,53.11,59.86,59.7,63.8,1.244935543,neg_performers,Low Value,high_negative_performance
3815,3815,JCOM US Equity,J2 GLOBAL INC,3911342336,3831,Technology,NASDAQ GS,UNITED STATES,US,4.615384579,104.57,53.24,7/30/2020,1/22/2020,-12.91,95.78,93.71,96.39,89.41,68.07,76.26,79.36,64.1,58.5,70.48,70.18,68.49,0.661803101,neg_performers,Low Value,moderate_negative_performance
3816,3816,EDV CN Equity,ENDEAVOUR MINING,3909090560,3832,Basic Materials,Toronto,MONACO,KY,5,29.8,11.22,3/16/2020,9/16/2020,24.59,19.39,18.89,20.16,17.56,14.88,18.53,23.97,24.18,26.92,27.83,25.41,25.4,0.847370021,pos_performers,Low Value,high_positive_performance
3817,3817,BUPA AB Equity,BUPA ARABIA,3903583744,3833,Financial,Saudi Arabia,SAUDI ARABIA,SA,3.285714388,35.99,21.03,3/15/2020,10/11/2020,17.56,27.09,27.03,27.24,25.35,24.46,28.59,29.89,29.38,31.83,32.58,32.42,30.5,0.518304654,pos_performers,Low Value,moderate_positive_performance
3818,3818,SNDR US Equity,SCHNEIDER NATL-B,3903278848,3834,Industrial,New York,UNITED STATES,US,4.0625,28.13,15.36,3/12/2020,9/9/2020,4.74,22.38,21.82,22.85,18.32,18.53,22.31,24.02,24.06,25.27,27.55,24.9,22.12,0.559004852,pos_performers,Low Value,moderate_positive_performance
3819,3819,PNM US Equity,PNM RESOURCES,3903027456,3835,Utilities,New York,UNITED STATES,US,3.25,56.14,27.08,3/18/2020,2/18/2020,4.28,48,50.71,54.52,49.54,36.2,39.06,40.44,39.33,41.88,43.11,41.9,49.8,0.652435032,pos_performers,Low Value,moderate_positive_performance
3820,3820,TCOM IN Equity,TATA COMMUNICATI,3902914048,3836,Communications,Natl India,INDIA,IN,4.285714149,14.33,2.67,3/19/2020,11/10/2020,189.39,5.87,5.6,5.62,4.91,3.08,5.68,6.21,8.03,10.6,11.91,11.45,12.85,1.524016992,pos_performers,Low Value,Very_high_positive_performance
3821,3821,2301 TT Equity,LITE-ON TECH,3902343168,3837,Technology,Taiwan,TAIWAN,TW,4.384615421,1.81,1.24,3/19/2020,6/22/2020,1.27,1.58,1.65,1.55,1.42,1.37,1.56,1.63,1.58,1.65,1.57,1.59,1.61,0.364605544,pos_performers,Low Value,moderate_positive_performance
3822,3822,HASI US Equity,HANNON ARMSTRONG,3902264064,3838,Financial,New York,UNITED STATES,US,4.400000095,54.41,15.01,3/18/2020,11/9/2020,89.77,29.5,32.18,34.81,36.67,17.86,26.52,30.53,28.24,35.4,42.99,43.1,43.96,1.176821983,pos_performers,Low Value,high_positive_performance
3823,3823,601158 CH Equity,CHONGQING WATE-A,3902141696,3839,Utilities,Shanghai,CHINA,CN,5,0.83,0.7,6/15/2020,1/14/2020,0.96,0.78,0.8,0.73,0.78,0.73,0.75,0.74,0.71,0.78,0.79,0.77,0.78,0.170678337,pos_performers,Low Value,moderate_positive_performance
3824,3824,KRI MK Equity,KOSSAN RUBBER IN,3901436672,3840,Industrial,Bursa Malays,MALAYSIA,MY,4.722222328,2.33,0.48,11/22/2019,8/5/2020,199.77,0.5,0.51,0.58,0.57,0.58,0.65,1.06,1.04,2.18,1.91,1.63,1.76,1.711642251,pos_performers,Low Value,Very_high_positive_performance
3825,3825,BOND US Equity,PIMCO ACTIVE BON,3901272576,3841,Funds,NYSE Arca,UNITED STATES,US,0,114.61,100.31,3/20/2020,3/9/2020,6.92,107.99,107.81,109.77,110.92,106.13,109.37,109.89,111.4,112.9,112.54,112.2,111.26,0.129785657,pos_performers,Low Value,moderate_positive_performance
3826,3826,600153 CH Equity,XIAMEN C & D-A,3900541440,3842,Industrial,Shanghai,CHINA,CN,4.833333492,1.5,0.98,3/19/2020,7/21/2020,22.26,1.15,1.29,1.1,1.14,1.06,1.18,1.25,1.18,1.37,1.37,1.26,1.28,0.426520848,pos_performers,Low Value,high_positive_performance
3827,3827,KWEB US Equity,KRANESHARES CSI,3900137472,3843,Funds,NYSE Arca,UNITED STATES,US,0,79.53,38.63,3/16/2020,11/9/2020,64.63,46.53,48.68,49.64,49.91,44.17,45.76,53.59,62.24,68.88,72.85,68.97,72.54,0.717795718,pos_performers,Low Value,high_positive_performance
3828,3828,ANTAR CI Equity,ANTARCHILE,3898201088,3844,"Consumer, Cyclical",Sant. Comerc,CHILE,CL,3.5,10.4,5.81,3/23/2020,1/17/2020,3.04,8.12,9.66,9.26,8.52,6.55,6.9,7,7.45,8.71,8.12,7.86,8.32,0.570954701,pos_performers,Low Value,moderate_positive_performance
3829,3829,CAR AU Equity,CARSALES.COM LTD,3897682432,3845,Communications,ASE,AUSTRALIA,AU,2.799999952,16.51,5.59,3/23/2020,10/23/2020,35.83,11.27,11.66,11.42,10.56,7.91,8.74,11.04,12.25,13.13,15.29,15,14.5,0.917839882,pos_performers,Low Value,high_positive_performance
3830,3830,HIW US Equity,HIGHWOODS PROP,3897597440,3846,Financial,New York,UNITED STATES,US,4.333333492,52.76,25.1,3/23/2020,2/11/2020,-18.27,47.49,48.91,50.58,47.18,32.67,36.7,39.27,37.32,38.22,36.68,34.4,30.52,0.691586448,neg_performers,Low Value,moderate_negative_performance
3831,3831,8905 JP Equity,AEON MALL CO LTD,3893909248,3847,Financial,Tokyo,JAPAN,JP,4.111111164,18.73,10.35,4/3/2020,1/21/2020,1.77,16.28,17.84,16.48,14.74,12.16,12.55,14.34,12.76,12.1,13.19,13.98,16.03,0.583125544,pos_performers,Low Value,moderate_positive_performance
3832,3832,JBH AU Equity,JB HI-FI LTD,3893083904,3848,"Consumer, Cyclical",ASE,AUSTRALIA,AU,2.642857075,38.35,12.06,3/23/2020,10/19/2020,31.12,25.39,26.43,26.6,23.56,18.87,22.05,25.75,29.61,31.75,36.98,33.4,33.65,0.944437792,pos_performers,Low Value,high_positive_performance
3833,3833,LDO IM Equity,LEONARDO SPA,3892880640,3849,Industrial,BrsaItaliana,ITALY,IT,4.5,12.97,4.66,10/30/2020,2/10/2020,-47.77,11.25,11.72,12.32,10.01,6.4,6.92,6.58,6.57,6.51,6.72,5.73,4.93,1.042441982,neg_performers,Low Value,high_negative_performance
3834,3834,002266 CH Equity,ZHEFU HOLDING -A,3890325760,3850,Utilities,Shenzhen,CHINA,CN,5,0.85,0.51,4/28/2020,8/3/2020,12.74,0.59,0.59,0.59,0.57,0.52,0.53,0.55,0.54,0.81,0.82,0.72,0.74,0.538969617,pos_performers,Low Value,moderate_positive_performance
3835,3835,DOC US Equity,PHYSICIANS REALT,3889731840,3851,Financial,New York,UNITED STATES,US,4.222222328,20.78,11.01,3/19/2020,2/26/2020,1.65,19.03,18.94,19.45,19.3,12.76,14.56,17.41,17.59,17.81,18.2,17.93,17.17,0.557887223,pos_performers,Low Value,moderate_positive_performance
3836,3836,071050 KS Equity,KOREA INVESTMENT,3888363520,3852,Financial,Korea SE,SOUTH KOREA,KR,4.882352829,75.52,23.81,3/23/2020,9/15/2020,9.88,60.7,62.63,55.46,51.88,36.37,40.93,45.01,37.84,42.87,53.13,62.33,61.43,1.016279603,pos_performers,Low Value,moderate_positive_performance
3837,3837,300623 CH Equity,JIANGSU JIEJIE-A,3888334080,3853,Technology,Shenzhen,CHINA,CN,4.800000191,9.24,1.92,11/25/2019,11/10/2020,245.28,2.3,2.36,3.2,3.29,2.85,3.33,3.32,4.3,4.2,4.39,5.32,6.25,1.94724008,pos_performers,Low Value,Very_high_positive_performance
3838,3838,MIN AU Equity,MINERAL RESOURCE,3887753472,3854,Basic Materials,ASE,AUSTRALIA,AU,3.333333254,21.97,7.02,3/23/2020,9/3/2020,111.1,10.44,11.58,10.98,10.76,9.09,10.57,13.16,14.65,18.79,21.12,18.04,17.13,1.078708436,pos_performers,Low Value,Very_high_positive_performance
3839,3839,GENT MK Equity,GENTING BHD,3884163840,3855,"Consumer, Cyclical",Bursa Malays,MALAYSIA,MY,4.0625,1.52,0.66,3/19/2020,1/20/2020,-29.18,1.42,1.48,1.34,1.16,0.86,0.97,0.93,0.95,0.87,0.84,0.76,0.72,0.83902439,neg_performers,Low Value,high_negative_performance
3840,3840,TGTX US Equity,TG THERAPEUTICS,3881590528,3856,"Consumer, Non-cyclical",NASDAQ CM,UNITED STATES,US,5,31.97,6.34,3/18/2020,10/13/2020,275.28,7.84,11.1,14.81,14,8.9,11.26,18.39,20.31,20.81,25.86,27.09,26.06,1.489899724,pos_performers,Low Value,Very_high_positive_performance
3841,3841,659 HK Equity,NWS HOLDINGS,3879706624,3857,Industrial,Hong Kong,HONG KONG,BM,5,1.54,0.74,9/25/2020,1/14/2020,-26.44,1.34,1.4,1.28,1.23,1.02,1.04,0.82,0.86,0.77,0.9,0.76,0.87,0.781122864,neg_performers,Low Value,high_negative_performance
3842,3842,000807 CH Equity,YUNNAN ALUM-A,3879006720,3858,Basic Materials,Shenzhen,CHINA,CN,4.800000191,1.34,0.53,4/2/2020,11/16/2020,92.83,0.64,0.74,0.61,0.64,0.54,0.57,0.57,0.64,1.01,0.9,0.73,0.88,1.147579693,pos_performers,Low Value,high_positive_performance
3843,3843,MVOL LN Equity,ISH EDGE WLD $A,3878335744,3859,Funds,London,IRELAND,IE,0,54.9,38.44,3/23/2020,2/17/2020,1.92,51.44,52.32,53.68,50.1,43.25,46.75,48.88,48.7,50.72,51.47,51.31,50.12,0.329892775,pos_performers,Low Value,moderate_positive_performance
3844,3844,SWX US Equity,SOUTHWEST GAS HO,3878188032,3860,Utilities,New York,UNITED STATES,US,4,81.62,45.68,3/23/2020,4/29/2020,-9.41,75.29,75.97,76.74,68.47,65.41,74.04,75.07,67.8,69.3,61.55,62.85,67.67,0.513330794,neg_performers,Low Value,moderate_negative_performance
3845,3845,2229 JP Equity,CALBEE INC,3877829376,3861,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,3,34.02,22.22,3/13/2020,1/23/2020,-15.32,32.65,32.72,33.17,25.94,27.34,30.2,28.86,27.44,31.77,31.27,32.83,30.62,0.388147255,neg_performers,Low Value,moderate_negative_performance
3846,3846,CROX US Equity,CROCS INC,3877044224,3862,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,4.300000191,61,8.4,3/18/2020,11/9/2020,67.24,33.43,41.89,37.49,26.54,15.54,22.07,29.53,35.41,36.66,40.07,45.19,53.81,1.511385676,pos_performers,Low Value,high_positive_performance
3847,3847,VRLA FP Equity,VERALLIA,3876628224,3863,Industrial,EN Paris,FRANCE,FR,4.846153736,39.04,20.78,4/3/2020,2/13/2020,-3.59,33.52,33.93,36.72,34.1,23.27,25.27,29.27,27.82,32.72,31.57,26.95,27.91,0.60355323,neg_performers,Low Value,moderate_negative_performance
3848,3848,SUB US Equity,ISHARES SHORT-TE,3876488448,3864,Funds,NYSE Arca,UNITED STATES,US,0,108.56,97.45,3/19/2020,8/3/2020,2.56,106.55,106.78,107.17,107.3,105.58,106.29,107.86,107.69,108.53,108.11,107.86,107.69,0.103556753,pos_performers,Low Value,moderate_positive_performance
3849,3849,BBVAC1 PE Equity,BBVA BANCO CONTI,3874610432,3865,Financial,Lima,PERU,PE,5,0.96,0.55,10/28/2020,12/27/2019,-27.27,0.89,0.93,0.9,0.87,0.6,0.64,0.7,0.66,0.61,0.61,0.6,0.56,0.574095683,neg_performers,Low Value,high_negative_performance
3850,3850,3898 HK Equity,ZHUZHOU CRRC T-H,3874131456,3866,Industrial,Hong Kong,CHINA,CN,4.277777672,4.64,2.47,6/29/2020,7/13/2020,1.58,3.34,3.62,3.44,3.63,2.95,3.08,2.63,2.54,3.61,3.3,3.34,3.1,0.67496112,pos_performers,Low Value,moderate_positive_performance
3851,3851,MAYA IJ Equity,BANK MAYAPADA,3873248512,3867,Financial,Indonesia,INDONESIA,ID,0,0.67,0.37,5/11/2020,12/11/2019,3.72,0.64,0.66,0.59,0.49,0.38,0.39,0.45,0.45,0.44,0.44,0.4,0.47,0.620689655,pos_performers,Low Value,moderate_positive_performance
3852,3852,NGHC US Equity,NATIONAL GENERAL,3872907776,3868,Financial,NASDAQ GM,UNITED STATES,US,3,34.48,11.82,3/19/2020,7/15/2020,64.77,21.08,22.1,22.11,20.26,15.91,18.69,19.8,20.99,33.87,34.02,33.84,33.98,0.916635766,pos_performers,Low Value,high_positive_performance
3853,3853,PSB US Equity,PS BUSINESS PARK,3872311552,3869,Financial,New York,UNITED STATES,US,2,179.52,102.48,3/23/2020,11/27/2019,-22,175.31,164.87,170.04,157.96,121.54,121.47,131.47,134.02,139.25,126.46,125.21,117.89,0.548493316,neg_performers,Low Value,high_negative_performance
3854,3854,SAIL US Equity,SAILPOINT TECHNO,3869234176,3870,Technology,New York,UNITED STATES,US,4.625,49.84,11.61,3/18/2020,11/6/2020,78.51,24.85,23.6,25.38,25.09,13.91,18.11,23.1,28.41,31.6,40.57,45.58,41.95,1.340815432,pos_performers,Low Value,high_positive_performance
3855,3855,MUSA US Equity,MURPHY USA INC,3867211520,3871,Energy,New York,UNITED STATES,US,3.5,144.09,78.75,3/24/2020,8/19/2020,9.74,116.69,117,103.26,100.72,82.94,102.47,115.34,111.97,135.78,137.36,127.92,120.03,0.571703561,pos_performers,Low Value,moderate_positive_performance
3856,3856,NMDC IN Equity,NMDC LTD,3864923136,3872,Basic Materials,Natl India,INDIA,IN,4.136363506,1.96,0.81,3/13/2020,1/23/2020,1.27,1.47,1.8,1.45,1.23,1.03,1.06,1.12,1.07,1.12,1.32,1.13,1.13,0.924313463,pos_performers,Low Value,moderate_positive_performance
3857,3857,SHUR BB Equity,SHURGARD SELF ST,3858678784,3873,Financial,EN Brussels,LUXEMBOURG,LU,3.777777672,47.75,26.69,3/18/2020,9/9/2020,20.6,37.1,38.13,36.11,34.49,29.55,33.07,33,37.73,39.77,43.92,43.75,42.09,0.563214548,pos_performers,Low Value,high_positive_performance
3858,3858,14 HK Equity,HYSAN DEV,3857249536,3874,Financial,Hong Kong,HONG KONG,HK,3.5,4.13,2.58,5/25/2020,1/20/2020,-2.06,3.77,3.92,3.75,3.62,3.21,3.33,2.84,3.21,2.86,3.1,2.99,3.18,0.467571644,neg_performers,Low Value,moderate_negative_performance
3859,3859,688536 CH Equity,3PEAK INC-A,3854554368,3875,Industrial,Shanghai,CHINA,CN,5,57.82,29.68,9/21/2020,11/9/2020,0,0,0,0,0,0,0,0,0,0,0,37.4,47.07,3.997632295,no_data,Low Value,no data
3860,3860,AP-U CN Equity,ALLIED PROP REIT,3853823488,3876,Financial,Toronto,CANADA,CA,4.833333492,45.55,21.72,3/23/2020,2/21/2020,-24.52,39.8,40.1,41.74,41.54,30.03,30.92,28.55,30.16,29.92,28.52,27.36,24.64,0.727115541,neg_performers,Low Value,high_negative_performance
3861,3861,601997 CH Equity,BANK OF GUIYAN-A,3852956672,3877,Financial,Shanghai,CHINA,CN,4,1.39,1,6/23/2020,12/19/2019,-8.92,1.3,1.37,1.16,1.23,1.08,1.12,1.1,1.03,1.11,1.19,1.14,1.14,0.335003579,neg_performers,Low Value,moderate_negative_performance
3862,3862,148 HK Equity,KINGBOARD HOLDIN,3850270720,3878,Basic Materials,Hong Kong,HONG KONG,KY,5,3.7,2.05,3/19/2020,9/18/2020,26.91,2.79,3.17,2.63,2.71,2.33,2.47,2.47,2.59,2.94,3.24,3.29,3.49,0.580304807,pos_performers,Low Value,high_positive_performance
3863,3863,4088 JP Equity,AIR WATER INC,3850212096,3879,Basic Materials,Tokyo,JAPAN,JP,4.333333492,19.12,10.49,3/17/2020,11/18/2019,-11.29,16.07,14.73,13.87,13.31,13.17,13.38,14.42,14.18,12.97,13.75,13.45,14.62,0.616722249,neg_performers,Low Value,moderate_negative_performance
3864,3864,8056 JP Equity,NIHON UNISYS,3849228544,3880,Technology,Tokyo,JAPAN,JP,4.75,35.83,19.27,3/23/2020,2/7/2020,4.54,32.97,31.52,30.6,31.04,25.51,28.75,31.23,30.53,30.78,28.72,31.26,29.33,0.548586572,pos_performers,Low Value,moderate_positive_performance
3865,3865,300463 CH Equity,MACCURA BIO-A,3849223936,3881,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,4.777777672,9.21,3.61,12/3/2019,6/17/2020,44.77,3.7,3.87,4.51,4.43,3.89,5.29,7.36,8.13,7.56,7.54,7.8,7.95,0.932944606,pos_performers,Low Value,high_positive_performance
3866,3866,MRCY US Equity,MERCURY SYSTEMS,3848589568,3882,Industrial,NASDAQ GS,UNITED STATES,US,4.636363506,96.29,52.24,3/23/2020,4/29/2020,-5.99,69.1,69.11,78.25,77.2,68.26,86.62,88.37,81.23,78.84,76.55,76.57,71.97,0.573275348,neg_performers,Low Value,moderate_negative_performance
