Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),2/12/2019,1/1/2020,3/2/2020,2/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,3/8/2020,1/9/2020,1/10/2020,2/11/2020
4966 TT Equity,PARADE TECH,3071310592,4618,Technology,Taipei,TAIWAN,KY,4.578947544,44.85,17.27,3/23/2020,8/3/2020,84.17,19.34,20.59,20.28,21.7,21.46,24.82,29.26,34.52,41.11,37.24,36.18,37.47
6754 JP Equity,ANRITSU CORP,3070177280,4619,Industrial,Tokyo,JAPAN,JP,4.714285851,24.66,14.4,3/13/2020,6/29/2020,13.64,19,19.95,20,17.33,18.21,19.95,19.83,23.49,23.4,21.81,22.67,20.9
9104 JP Equity,MITSUI OSK LINES,3069872640,4620,Industrial,Tokyo,JAPAN,JP,4.636363506,28.11,13.67,3/17/2020,12/17/2019,-8.62,26.98,27.84,23.58,20.97,16.16,16.12,18.24,17.49,16.86,18.41,19.5,23.08
DORM US Equity,DORMAN PRODUCTS,3069173504,4621,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.5,99.95,44.49,4/3/2020,11/9/2020,27.04,73.5,75.72,70.69,61.68,50.16,61.7,69.95,66.42,81.91,86.24,93.26,87.5
600583 CH Equity,OFFSHORE OIL-A,3068324608,4622,Energy,Shanghai,CHINA,CN,4.400000095,1.18,0.62,11/2/2020,1/8/2020,-24.39,0.99,1.06,0.92,0.86,0.68,0.7,0.66,0.65,0.7,0.71,0.66,0.62
BVIC LN Equity,BRITVIC PLC,3067650048,4623,"Consumer, Non-cyclical",London,BRITAIN,GB,4.3157897,12.86,6.24,3/18/2020,11/27/2019,-11.48,12.47,11.99,12.29,11.1,8.19,9.03,9.14,9.4,10.62,11.28,9.93,9.39
973 HK Equity,L'OCCITANE INTL,3067365120,4624,"Consumer, Non-cyclical",Hong Kong,LUXEMBOURG,LU,4.333333492,2.65,1.29,3/17/2020,11/26/2019,-5.82,2.48,2.37,2.13,1.86,1.52,1.53,1.68,1.67,1.71,1.8,1.74,1.85
SYNG IN Equity,SYNGENE INTERNAT,3067349504,4625,"Consumer, Non-cyclical",Natl India,INDIA,IN,4,8.1,2.64,3/23/2020,9/24/2020,74.37,4.42,4.52,4.41,4.03,3.18,4.25,4.76,5.41,6.36,6.47,7.64,7.1
200028 CH Equity,CHINA NATIONAL-B,3065584128,4626,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,5,3.73,2.42,3/23/2020,11/21/2019,-21.32,3.61,3.53,3.48,3.22,2.58,2.73,2.64,2.84,3.02,3.03,2.89,2.87
688408 CH Equity,ARCTECH SOLAR -A,3060657152,4627,Energy,Shanghai,CHINA,CN,4.666666508,24.19,10.92,8/28/2020,11/5/2020,0,0,0,0,0,0,0,0,0,0,11.88,15.98,22.54
MDC LN Equity,MEDICLINIC INTER,3060642560,4628,"Consumer, Non-cyclical",London,SOUTH AFRICA,GB,3.799999952,5.59,2.87,4/24/2020,12/16/2019,-22.16,5.12,5.46,4.87,4.41,3.27,3.17,3.42,3.32,3.5,3.42,3.68,3.66
3309 JP Equity,SEKISUI HOUSE RE,3060097024,4629,Financial,Tokyo,JAPAN,JP,3,904.15,420.91,3/19/2020,11/21/2019,-19.45,885.91,841.23,845.68,786.93,585.54,613.41,619.07,654.44,633.42,699.87,735.2,701
METSB FH Equity,METSA BOARD OYJ,3059422208,4630,Industrial,Helsinki,FINLAND,FI,3.5,9.33,4.86,3/16/2020,10/9/2020,21.97,6.61,6.72,6.07,5.86,5.42,6.99,7.21,6.87,7.9,8.12,8.42,8.07
000046 CH Equity,OCEANWIDE HOLD-A,3059199232,4631,Financial,Shenzhen,CHINA,CN,#N/A N/A,0.76,0.45,5/25/2020,1/15/2020,-5.41,0.6,0.65,0.59,0.65,0.56,0.5,0.5,0.54,0.62,0.62,0.62,0.62
XPO FP Equity,XPO LOGISTICS EU,3058238720,4632,Industrial,EN Paris,FRANCE,FR,#N/A N/A,315.52,241.03,6/11/2020,11/20/2019,-7.8,292.38,291.56,298.59,290.68,275.31,268.11,269.35,263.58,274.93,281.64,284.23,297.68
VOX US Equity,VANGUARD COMMUNI,3057516544,4633,Funds,NYSE Arca,UNITED STATES,US,0,113.68,66.51,3/18/2020,11/16/2020,24.56,91.21,93.93,95.67,91.91,73.1,85.81,94.41,95.01,100.2,109.05,103.56,102.88
VIAV US Equity,VIAVI SOLUTIONS,3057066496,4634,Communications,NASDAQ GS,UNITED STATES,US,4.625,16.1,8.08,3/16/2020,1/16/2020,-13.39,14.63,15,14.41,13.55,10.67,11.82,12.32,12.31,14.2,13.29,11.91,12.21
VC US Equity,VISTEON CORP,3055485440,4635,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,4.066666603,110.03,38.69,4/2/2020,11/16/2020,23.64,93.11,86.59,82.15,67.39,42.27,60.27,74.4,67.04,75.69,76.51,70.99,90.04
TVSL IN Equity,TVS MOTOR CO LTD,3054934272,4636,"Consumer, Cyclical",Natl India,INDIA,IN,2.48780489,7.03,3.17,4/7/2020,1/17/2020,6.97,6.53,6.57,6.61,5.77,3.65,4.33,4.66,5.08,5.27,6.03,6.55,6.15
336 HK Equity,HUABAO INTL,3054798848,4637,Basic Materials,Hong Kong,HONG KONG,BM,5,1.47,0.32,3/23/2020,7/22/2020,292.44,0.33,0.37,0.33,0.39,0.36,0.39,0.37,0.44,1.09,0.88,0.9,0.94
ALE US Equity,ALLETE INC,3054564096,4638,Utilities,New York,UNITED STATES,US,3,84.71,48.22,5/14/2020,1/24/2020,-26.53,79.43,81.17,84.05,74.39,56.82,55.65,59.2,55.36,59.69,53.27,52.1,53.34
300502 CH Equity,EOPTOLINK TECH-A,3054141952,4639,Communications,Shenzhen,CHINA,CN,4.764705658,11.95,3.62,11/18/2019,7/14/2020,116.64,3.81,4.12,4.75,7.55,5.98,7.31,7,8.71,11.16,9.85,9.46,8.64
OSSR DC Equity,OSSUR HF,3053397248,4640,"Consumer, Non-cyclical",Copenhagen,ICELAND,IS,3.666666746,8.61,5.18,3/12/2020,1/14/2020,-6.55,7.81,7.85,7.34,6.52,5.88,6.35,7.09,6.88,6.96,7.29,7.26,6.64
601519 CH Equity,SHANGHAI DZH-A,3052915968,4641,Financial,Shanghai,CHINA,CN,#N/A N/A,2.04,0.9,2/4/2020,7/9/2020,45.88,1.07,1.13,0.99,1.25,1.01,1.04,1.05,1.14,1.57,1.55,1.44,1.34
002747 CH Equity,ESTUN AUTOMA-A,3052756992,4642,Industrial,Shenzhen,CHINA,CN,4.521739006,3.98,1.22,11/18/2019,11/11/2020,191.15,1.36,1.62,1.38,1.65,1.32,1.47,1.5,1.75,2.47,2.77,2.89,3.58
INE CN Equity,INNERGEX RENEWAB,3052602112,4643,Utilities,Toronto,CANADA,CA,3.888888836,20.84,9.63,3/23/2020,11/9/2020,42.85,12.95,12.98,14.23,15.24,12.53,13.26,13.69,14.06,17.15,17.23,18.26,18.45
000672 CH Equity,GANSU SHANGFEN-A,3051508736,4644,"Consumer, Cyclical",Shenzhen,CHINA,CN,4.875,4.59,2.19,11/18/2019,8/10/2020,54.2,2.3,2.63,2.21,3.04,2.77,3.61,3.55,3.56,4.35,4.09,3.55,3.17
FTT CN Equity,FINNING INTL INC,3049961984,4645,Industrial,Toronto,CANADA,CA,4.5,19.57,7.28,3/18/2020,12/20/2019,3.78,17.95,19.48,17.21,15,10.35,12.15,13.53,13.63,14.25,15.24,15.61,15.61
LXP US Equity,LEXINGTON REALTY,3049247232,4646,Financial,New York,UNITED STATES,US,3,12.08,7.86,3/23/2020,8/6/2020,-0.72,10.93,10.62,11.18,10.72,9.31,10.06,9.66,10.81,11.48,11.37,10.6,10.03
1548 HK Equity,GENSCRIPT BIOTEC,3048090368,4647,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.625,2.76,1.31,9/22/2020,12/9/2019,-32.07,2.3,2.26,2.35,2.09,1.56,1.77,2.31,2.06,2.14,1.94,1.64,1.38
600808 CH Equity,MAANSHAN IRON-A,3047144704,4648,Basic Materials,Shanghai,CHINA,CN,3.470588207,0.49,0.34,4/28/2020,8/20/2020,11.72,0.39,0.44,0.38,0.41,0.35,0.37,0.37,0.37,0.39,0.41,0.39,0.39
600185 CH Equity,GREE REAL EST -A,3046180096,4649,Financial,Shanghai,CHINA,CN,5,2.59,0.53,2/4/2020,7/9/2020,87.68,0.67,0.7,0.59,0.68,0.58,0.71,1.32,1.81,1.95,1.83,1.62,1.37
ITRI US Equity,ITRON INC,3045926912,4650,Industrial,NASDAQ GS,UNITED STATES,US,4.300000191,88.32,40.48,3/19/2020,2/12/2020,-0.05,80.04,83.95,82.03,79.1,51.4,68.67,65.97,65.4,71.41,59.78,63.35,67.23
8046 TT Equity,NAN YA PRINTED,3045920768,4651,Industrial,Taiwan,TAIWAN,TW,4.199999809,5.15,1.28,3/23/2020,8/17/2020,163.49,1.59,1.54,1.41,1.86,1.78,2.4,2.01,2.65,3.45,4.51,4.07,4.08
600566 CH Equity,HUBEI JUMPCAN -A,3044222464,4652,"Consumer, Non-cyclical",Shanghai,CHINA,CN,5,4.25,2.76,3/19/2020,7/15/2020,2.83,3.17,3.47,3.44,3.38,3.06,2.93,3.14,3.59,3.71,3.54,3.26,3.27
9904 TT Equity,POU CHEN,3043915776,4653,"Consumer, Cyclical",Taiwan,TAIWAN,TW,3.25,1.35,0.73,3/23/2020,11/25/2019,-17.77,1.28,1.31,1.14,1.1,0.86,0.95,0.98,0.97,0.9,0.94,0.9,0.89
SYBD GR Equity,SPDR BBG 0-3 €CP,3043833856,4654,Funds,Xetra ETF,IRELAND,IE,0,36.05,29.56,3/19/2020,11/13/2020,0.29,33.51,33.97,33.42,33.75,32.08,32.66,33.27,33.74,35.38,35.99,35.42,35.07
601098 CH Equity,CHINA SOUTH PU-A,3043371264,4655,Communications,Shanghai,CHINA,CN,4.625,1.94,1.41,3/23/2020,2/10/2020,-3.96,1.64,1.71,1.57,1.65,1.46,1.55,1.52,1.5,1.55,1.68,1.6,1.56
9404 JP Equity,NIPPON TV HDS,3042833920,4656,Communications,Tokyo,JAPAN,JP,3,14.17,9.94,3/13/2020,2/7/2020,-19.03,13.32,13.46,13.69,12.15,11.31,11.12,11.43,10.69,10.89,11.63,10.7,10.82
FLOT RM Equity,SOVCOMFLOT OAO,3041264384,4657,Industrial,MICEX Main,RUSSIA,RU,0,1.37,1.17,10/7/2020,10/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,1.22
XEF CN Equity,ISHARES CORE MSC,3041116160,4658,Funds,Toronto,CANADA,CA,0,24.67,15.84,3/16/2020,2/12/2020,3.93,23.63,24.22,23.65,22.06,17.78,19.27,21.33,21.36,21.58,22.83,22.54,21.84
NKTR US Equity,NEKTAR THERAPEUT,3040807424,4659,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.125,28.6,13.63,3/16/2020,1/13/2020,-5.68,19.48,21.58,21.54,20.1,17.58,18.06,21.63,23.45,22.08,19.15,16.71,16.12
1238 HK Equity,POWERLONG REAL,3040423168,4660,Financial,Hong Kong,CHINA,KY,5,0.86,0.49,3/19/2020,9/18/2020,33.66,0.6,0.67,0.55,0.64,0.58,0.61,0.59,0.56,0.6,0.72,0.75,0.68
2096 HK Equity,SIMCERE PHARMACE,3038505728,4661,"Consumer, Non-cyclical",Hong Kong,CHINA,HK,0,1.51,1.14,11/4/2020,10/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,1.32
SPMD US Equity,SPDR PORT SP 400,3037173760,4662,Funds,NYSE Arca,UNITED STATES,US,0,38.09,20.64,3/23/2020,11/9/2020,9.43,35.07,36.23,35.6,32.99,23.84,27.9,31.36,31.04,33.05,34.1,33.07,34.01
921 HK Equity,HISENSE HOME - H,3036673024,4663,"Consumer, Cyclical",Hong Kong,CHINA,CN,4,1.67,0.8,3/23/2020,11/9/2020,90.75,0.93,1.1,1.03,1.01,0.87,0.96,1.2,1.16,1.09,1.42,1.23,1.47
NEL NO Equity,NEL ASA,3035841024,4664,Energy,Oslo,NORWAY,NO,3.444444418,2.59,0.7,12/3/2019,7/13/2020,179.21,0.83,0.98,1.02,1.09,0.95,1.22,1.55,1.95,2.07,2.46,1.89,1.9
DQ US Equity,DAQO NEW ENE-ADR,3035331584,4665,Basic Materials,New York,CHINA,KY,4.777777672,48.73,7.16,11/25/2019,10/20/2020,416.1,8.01,10.24,10.38,12.98,10.09,9.93,10.86,17.19,23.32,22.71,29.83,39.82
128940 KS Equity,HANMI PHARM CO L,3034642944,4666,"Consumer, Non-cyclical",Korea SE,SOUTH KOREA,KR,4.238095284,362.95,169.43,3/19/2020,8/6/2020,-0.11,267.37,256.49,235.77,223.72,198.43,211.57,196.45,203.54,227.31,256.81,235.13,237.07
002597 CH Equity,ANHUI JINHE IN-A,3034075648,4667,Basic Materials,Shenzhen,CHINA,CN,4.941176414,5.71,2.55,11/25/2019,8/19/2020,92.42,2.71,3.25,3.13,3.32,2.8,2.87,3.22,3.27,4.37,5.34,4.67,4.36
9401 JP Equity,TBS HOLDINGS INC,3033471488,4668,Communications,Tokyo,JAPAN,JP,2.5,19.88,11.1,3/19/2020,2/7/2020,0.97,16.05,17.17,17.32,15.89,14.05,15.4,15.79,15.74,15.22,16.95,17.11,15.71
DAO US Equity,YOUDAO INC,3033377024,4669,Technology,New York,CHINA,KY,4.5,47.7,13.22,11/19/2019,8/6/2020,117.53,14,14.08,15.9,23.42,20.7,19.55,23.35,35.92,46.01,32.24,27.16,26.59
HAS LN Equity,HAYS PLC,3033034496,4670,"Consumer, Non-cyclical",London,BRITAIN,GB,3.666666746,2.48,1.04,4/3/2020,12/13/2019,-18.48,2.14,2.41,2.04,1.74,1.36,1.33,1.44,1.48,1.48,1.56,1.46,1.36
INRG LN Equity,ISHR GLB CLN ENR,3032957696,4671,Funds,London,IRELAND,IE,0,13.27,4.7,3/16/2020,11/9/2020,101.23,6.29,6.79,7.06,7.26,5.41,5.99,6.87,7.31,8.4,9.88,10.88,11.36
SFOR LN Equity,S4 CAPITAL PLC,3032270080,4672,Communications,London,BRITAIN,GB,4.857142925,6.04,1.22,3/19/2020,11/9/2020,141.11,2.33,2.55,2.48,2.31,1.83,2.3,2.87,3.52,4.73,4.9,4.9,5.23
AM US Equity,ANTERO MIDSTREAM,3031424000,4673,Energy,New York,UNITED STATES,US,3,7.87,1.69,3/19/2020,1/16/2020,69.91,4.43,7.59,5.15,4.44,2.05,4.76,4.72,5.19,5.95,6.43,5.19,5.6
RECL IN Equity,REC LTD,3031268608,4674,Financial,Natl India,INDIA,IN,4.666666508,2.2,1.04,3/26/2020,2/7/2020,-9.28,1.92,2.02,1.93,1.62,1.14,1.26,1.24,1.44,1.34,1.52,1.4,1.4
1375 HK Equity,CC SECURITIES-H,3029890048,4675,Financial,Hong Kong,CHINA,CN,3,0.26,0.14,5/4/2020,7/7/2020,-7.86,0.2,0.24,0.2,0.21,0.16,0.16,0.15,0.16,0.24,0.2,0.18,0.18
9449 JP Equity,GMO INTERNET INC,3028730624,4676,Communications,Tokyo,JAPAN,JP,3.571428537,30.45,13.53,3/17/2020,6/26/2020,27.16,20.81,19.1,19.32,17.14,17.66,22.01,26.42,27.6,29.55,27.09,25.97,25.91
3231 TT Equity,WISTRON CORP,3028090624,4677,Technology,Taiwan,TAIWAN,TW,4.142857075,1.32,0.61,3/19/2020,7/6/2020,8.26,0.91,0.95,0.89,0.88,0.81,0.95,0.97,1.25,1.15,1.1,1.03,0.99
BHFC IN Equity,BHARAT FORGE CO,3026993152,4678,Industrial,Natl India,INDIA,IN,3.241379261,7.52,2.74,4/7/2020,11/10/2020,13.02,6.52,6.8,6.85,6.21,3,4.08,4.42,4.47,5.13,6.8,6.12,6.05
DMP GR Equity,DERMAPHARM HOLDI,3025921792,4679,"Consumer, Non-cyclical",Xetra,GERMANY,DE,4.333333492,60.04,29.97,3/19/2020,10/9/2020,41.59,41.09,44.58,42.37,42.96,40.18,47.73,53.86,50.6,50.23,52.63,52.56,49.83
CIE SM Equity,CIE AUTOMOTIVE,3024945920,4680,"Consumer, Cyclical",Soc.Bol SIBE,SPAIN,ES,4.333333492,24.83,10.37,3/19/2020,11/18/2019,-6.71,23.77,23.64,21.48,20.05,14.17,17.57,18.28,17.08,16.39,17.33,18.59,19.51
EXPI US Equity,EXP WORLD HOLDIN,3023330560,4681,Financial,NASDAQ GM,UNITED STATES,US,5,62.5,6.51,3/19/2020,10/16/2020,364.08,11.06,11.33,11,9.92,7.78,8.84,10.47,16.07,20.04,45.47,45.64,41.53
8282 JP Equity,K'S HOLDINGS COR,3023280640,4682,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.571428537,15.06,8.55,3/13/2020,8/25/2020,0.45,12.53,13.17,12.22,11.19,9.56,10.97,12.64,13.32,13.45,13.95,13.45,12.93
PBH CN Equity,PREMIUM BRANDS H,3023028224,4683,"Consumer, Non-cyclical",Toronto,CANADA,CA,3.75,79.97,43.3,3/23/2020,11/5/2020,18.19,65.55,70.05,73.58,70.61,50.04,57.78,63.07,63.77,70.59,74.52,75.48,73.08
BOKA NA Equity,BOSKALIS WESTMIN,3021891840,4684,Industrial,EN Amsterdam,NETHERLANDS,NL,3.888888836,26.18,15.2,3/23/2020,1/13/2020,-10.51,23.43,25.57,23.52,22.32,17.9,17.42,19.11,19.8,19.32,20.74,20.2,19.98
1638 HK Equity,KAISA GROUP,3021457152,4685,Financial,Hong Kong,CHINA,KY,5,0.59,0.28,3/19/2020,9/7/2020,19.32,0.4,0.48,0.42,0.46,0.36,0.38,0.39,0.38,0.44,0.51,0.51,0.47
BRAP4 BZ Equity,BRADESPAR SA -PR,3020537344,4686,Financial,B3 Day,BRAZIL,BR,4.714285851,10.12,4.52,3/23/2020,11/9/2020,65.41,8.32,9.52,8.88,7.71,5.56,5.44,6.64,6.65,8.13,8.46,7.95,8.14
300271 CH Equity,BEIJING THUNIS-A,3019304448,4687,Technology,Shenzhen,CHINA,CN,4.588235378,4.85,3.25,10/22/2020,2/24/2020,0.27,3.38,3.65,3.79,4.3,3.64,3.78,3.86,3.86,3.81,3.83,3.52,3.52
APX AU Equity,APPEN LTD,3019149056,4688,Technology,ASE,AUSTRALIA,AU,4.076922894,31.58,9.42,3/13/2020,8/26/2020,33.44,16.67,15.76,17.19,14.5,12.53,16.28,20.91,23.84,26.17,25.09,24.18,22.7
BOH US Equity,BANK OF HAWAII,3016184832,4689,Financial,New York,UNITED STATES,US,3,95.68,46.7,3/23/2020,12/31/2019,-12.91,89.95,95.16,90.81,77.98,52.88,64.48,64.35,59.99,56.66,54.92,50.03,61.4
JWN US Equity,NORDSTROM INC,3015713792,4690,"Consumer, Cyclical",New York,UNITED STATES,US,3.090909004,43.37,11.72,9/24/2020,1/7/2020,-38.04,37.54,40.93,37.52,34.42,13.29,17.66,16.59,15.15,14.19,15.18,12.6,12.18
CSP LN Equity,COUNTRYSIDE PROP,3015223808,4691,"Consumer, Cyclical",London,BRITAIN,GB,4,7.05,2.87,3/19/2020,2/21/2020,20.76,5.15,6.03,6.32,5.98,3.5,5.04,3.64,4.11,3.72,4.23,4.44,4.27
8976 JP Equity,DAIWA OFFICE INV,3013709056,4692,Financial,Tokyo,JAPAN,JP,3,8281.24,3609.73,3/19/2020,2/21/2020,-20.8,7483.49,7676.02,7877.06,7702.3,5220.4,5497.28,5698.08,5622.79,5127.72,5602.72,5722.41,5493.56
BLX CN Equity,BORALEX INC -A,3013107712,4693,Utilities,Toronto,CANADA,CA,4.599999905,33.13,12.35,3/23/2020,10/13/2020,62.15,18.58,18.84,20.84,22.05,17.31,19.11,20.69,22.75,26.07,25.49,29.79,29.61
601611 CH Equity,CHINA NUCLEAR -A,3011707648,4696,Industrial,Shanghai,CHINA,CN,#N/A N/A,1.47,0.83,2/4/2020,8/13/2020,7.77,0.99,1.02,0.88,0.98,0.87,0.88,0.88,0.89,1.03,1.26,1.07,1.07
NEC AU Equity,NINE ENTERTAINME,3011509760,4697,Communications,ASE,AUSTRALIA,AU,4.555555344,1.87,0.47,3/23/2020,11/12/2020,51.57,1.22,1.26,1.21,1.01,0.74,0.88,1.02,0.95,0.96,1.22,1.29,1.5
CL CN Equity,CRESCO LABS INC,3010484992,4698,"Consumer, Non-cyclical",Canadian Sec,UNITED STATES,CA,4.733333111,8.77,1.94,3/17/2020,11/16/2020,56.04,5.31,6.88,5.9,4.53,2.62,3.64,4.82,4.12,5.7,6.35,5.87,7.66
BRFS3 BZ Equity,BRF SA,3010443520,4699,"Consumer, Non-cyclical",B3 Day,BRAZIL,BR,4.125,9.13,2.23,3/18/2020,12/9/2019,-38.05,8.62,8.76,7.44,6.29,2.96,3.53,4.39,3.85,3.88,3.72,3.28,2.92
LNR CN Equity,LINAMAR CORP,3009152768,4700,"Consumer, Cyclical",Toronto,CANADA,CA,4.333333492,46.15,16.95,3/23/2020,11/16/2020,34.15,33.79,37.84,32.75,27.38,19.62,23.03,28.68,27.03,29.84,32.43,30.27,33.53
BIPC CN Equity,BROOKFIELD INF-A,3009100544,4701,Utilities,Toronto,CANADA,CA,5,69.89,34.01,4/1/2020,11/11/2020,0,0,0,0,0,34.15,41.28,44.3,45.55,45.53,50.53,55.23,56.29
6849 JP Equity,NIHON KOHDEN,3007974400,4702,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.333333492,41.84,23.8,3/17/2020,3/30/2020,16.69,27.23,27.89,29.03,30.95,35.21,36.52,33.37,33,34.45,34.33,32.78,31.62
SFZN SW Equity,SIEGFRIED HO-REG,3007526656,4703,"Consumer, Non-cyclical",SIX-SW,SWITZERLAND,CH,3.875,752.92,331.01,3/16/2020,11/12/2020,50.3,433.93,485.56,467.34,456.92,396.86,459.14,414.85,458.97,528.94,570.72,702,641.1
002468 CH Equity,STO EXPRESS CO-A,3007249664,4704,Industrial,Shenzhen,CHINA,CN,3.315789461,3.01,1.93,11/13/2020,2/17/2020,-29.96,2.58,2.8,2.44,2.77,2.39,2.34,2.61,2.36,2.37,2.44,2.22,2.07
DLG GR Equity,DIALOG SEMICOND,3006986752,4705,Technology,Xetra,BRITAIN,GB,4.222222328,54.14,18.29,3/19/2020,1/14/2020,-20.23,49.68,50.59,41.47,34.77,25.2,31.3,39.95,44.75,47.35,44.99,46.51,38.77
STIP US Equity,ISHARES 0-5 YEAR,3006321152,4706,Funds,NYSE Arca,UNITED STATES,US,0,104.28,95.49,3/11/2020,8/31/2020,4.67,100.18,100.71,100.97,101.54,99.85,100.8,101.72,102.35,103.28,104.19,103.57,103.17
IRCTC IN Equity,INDIAN RAILWAY C,3005094656,4707,Industrial,Natl India,INDIA,IN,4.666666508,27.77,10.36,3/26/2020,2/25/2020,53.54,12.3,13.23,17.55,23.72,13.47,17.46,18.73,18.05,17.81,18.5,18.83,17.48
COLBUN CI Equity,COLBUN SA,3005088512,4708,Utilities,Sant. Comerc,CHILE,CL,3.571428537,0.18,0.09,3/23/2020,7/6/2020,18.08,0.14,0.16,0.15,0.13,0.11,0.15,0.16,0.16,0.18,0.16,0.16,0.15
AFB SS Equity,AF POYRY AB,3004712192,4709,Industrial,Stockholm,SWEDEN,SE,4,31.52,12.48,3/23/2020,10/12/2020,10.94,21.25,23.34,25.4,23.22,14.53,18.13,21.86,21.49,26.03,28.04,28.77,23.38
ROSE SW Equity,ZUR ROSE GROUP A,3004226560,4710,"Consumer, Cyclical",SIX-SW,SWITZERLAND,CH,4.400000095,323.8,93.83,12/2/2019,7/13/2020,163.51,94.55,110.78,126.9,126.1,136.42,164.91,200.77,274.43,286.12,264.17,239.99,275.45
LAUR US Equity,LAUREATE EDUCA-A,3004183296,4711,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,5,21.66,7.3,3/19/2020,1/30/2020,-14.74,16.91,17.61,20.39,19.46,10.2,9.21,10.01,9.92,12.18,13.04,13.57,13.07
GSY US Equity,INVESCO ULTRA SH,3003857920,4712,Funds,NYSE Arca,UNITED STATES,US,0,50.58,46.87,3/9/2020,9/15/2020,2,50.39,50.38,50.41,50.45,49.35,50.04,50.29,50.46,50.49,50.53,50.53,50.53
600160 CH Equity,ZHEJIANG JUHUA-A,3001822464,4713,Basic Materials,Shanghai,CHINA,CN,4.75,1.39,0.86,2/4/2020,2/26/2020,18.96,0.94,1.05,0.89,1.21,0.96,0.91,0.95,0.96,1.07,1.02,1.01,1
1995 HK Equity,EVER SUNSHINE LI,2999363840,4715,Financial,Hong Kong,HONG KONG,KY,4.931034565,2.33,0.58,11/29/2019,9/7/2020,186.62,0.6,0.68,0.84,1.01,1.2,1.41,1.64,1.55,1.95,2.06,1.97,1.76
ISDMR TI Equity,ISKENDERUN DEMIR,2999004672,4716,Basic Materials,Istanbul,TURKEY,TR,4,1.4,0.85,3/17/2020,11/12/2020,29.37,1.26,1.35,1.3,1.15,0.96,0.98,1.04,1.07,0.97,0.91,0.94,0.9
2324 TT Equity,COMPAL ELEC,2996482816,4717,Technology,Taiwan,TAIWAN,TW,3,0.7,0.5,3/19/2020,7/9/2020,9.61,0.61,0.63,0.6,0.6,0.59,0.64,0.63,0.66,0.62,0.64,0.66,0.65
005830 KS Equity,DB INSURANCE CO,2994821120,4718,Financial,Korea SE,SOUTH KOREA,KR,5,51.24,18.89,3/19/2020,12/13/2019,-12.58,48.05,45.24,35.7,34.92,26.15,36.06,36.02,37.09,38.26,38.04,38.86,39.75
NWL AU Equity,NETWEALTH GROUP,2993678592,4719,Financial,ASE,AUSTRALIA,AU,2.272727251,13.31,2.94,3/16/2020,10/19/2020,94.34,5.92,5.48,5.25,5,4.32,4.7,5.56,6.33,9,10.6,11.14,12.03
9076 JP Equity,SEINO HOLDINGS,2991641856,4720,Industrial,Tokyo,JAPAN,JP,3,15.72,8.8,3/13/2020,8/28/2020,7.14,13.56,13.59,12.92,10.91,11.43,11.96,13.58,12.87,12.53,14.95,14.46,13.29
200 HK Equity,MELCO INTL DEV,2991300352,4721,"Consumer, Cyclical",Hong Kong,HONG KONG,HK,4,2.93,1.29,3/19/2020,1/3/2020,-23.07,2.55,2.81,2.2,2.03,1.44,1.88,1.96,1.94,1.88,2.23,1.75,1.69
IPL AU Equity,INCITEC PIVOT LT,2990380032,4722,Basic Materials,ASE,AUSTRALIA,AU,3.75,2.34,0.91,3/23/2020,11/18/2019,-29.54,2.2,2.23,2.11,1.77,1.3,1.49,1.35,1.34,1.34,1.51,1.49,1.37
NHI US Equity,NATL HEALTH INV,2989696768,4723,Financial,New York,UNITED STATES,US,3.200000048,91.12,31.37,3/19/2020,2/25/2020,-12.78,80.35,81.48,84.53,82.44,41.88,53.76,56.7,62.8,61.42,62.58,61.78,58.69
GICRE IN Equity,GEN INS CORP OF,2988465408,4724,Financial,Natl India,INDIA,IN,4.166666508,3.9,1.07,3/25/2020,12/3/2019,-51.05,3.71,3.19,3.29,2.27,1.38,1.85,1.85,2.01,1.91,2.01,1.67,1.63
PSSA3 BZ Equity,PORTO SEGURO SA,2988135680,4725,Financial,B3 Day,BRAZIL,BR,3.142857075,15.97,6.66,5/13/2020,2/12/2020,-9.15,14.08,15.61,15.42,13.73,8.15,8.25,8.69,9.71,10.18,10.04,8.74,8.26
WOR US Equity,WORTHINGTON INDS,2987403520,4726,Industrial,New York,UNITED STATES,US,3,56.43,19.28,3/18/2020,11/9/2020,42.26,37.94,42.18,37.74,32.74,24.69,25.46,30.72,36,38.97,42.6,42.59,50.33
